"","a1_b1","a1_b2","a2_b1","a2_b2","n","sd","f_a","f_b","f_ab","pwr_a","pwr_b","pwr_ab"
"5317",0.6,2,2,0.6,10,0.5,0,0,1.47572957474524,5,5,99.999999998475
"5318",0.8,2,2,0.6,10,0.5,0.105409255338946,0.105409255338946,1.3703203194063,9.44388512559688,9.44388512559688,99.9999999182096
"5319",1,2,2,0.6,10,0.5,0.210818510677892,0.210818510677892,1.26491106406735,23.3814772917957,23.3814772917958,99.9999969649224
"5320",1.2,2,2,0.6,10,0.5,0.316227766016838,0.316227766016838,1.15950180872841,45.4976890622468,45.4976890622469,99.9999218432618
"5321",1.4,2,2,0.6,10,0.5,0.421637021355784,0.421637021355784,1.05409255338946,69.2140618594909,69.214061859491,99.9985996996167
"5322",1.6,2,2,0.6,10,0.5,0.52704627669473,0.52704627669473,0.948683298050513,86.7984282757758,86.7984282757758,99.9824909814139
"5323",1.8,2,2,0.6,10,0.5,0.632455532033675,0.632455532033675,0.843274042711568,95.833857599418,95.833857599418,99.8465715863566
"5324",2,2,2,0.6,10,0.5,0.737864787372622,0.737864787372622,0.737864787372622,99.0520776507534,99.0520776507534,99.0520776507534
"5325",0,0,0,0.8,10,0.5,0.421637021355784,0.421637021355784,0.421637021355784,69.214061859491,69.214061859491,69.214061859491
"5326",0.2,0,0,0.8,10,0.5,0.316227766016838,0.316227766016838,0.52704627669473,45.4976890622469,45.4976890622469,86.7984282757759
"5327",0.4,0,0,0.8,10,0.5,0.210818510677892,0.210818510677892,0.632455532033676,23.3814772917958,23.3814772917958,95.8338575994181
"5328",0.6,0,0,0.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372622,9.44388512559688,9.44388512559688,99.0520776507534
"5329",0.8,0,0,0.8,10,0.5,0,0,0.843274042711567,5,5,99.8465715863566
"5330",1,0,0,0.8,10,0.5,0.105409255338946,0.105409255338946,0.948683298050514,9.44388512559688,9.44388512559688,99.9824909814139
"5331",1.2,0,0,0.8,10,0.5,0.210818510677892,0.210818510677892,1.05409255338946,23.3814772917959,23.3814772917958,99.9985996996167
"5332",1.4,0,0,0.8,10,0.5,0.316227766016838,0.316227766016838,1.15950180872841,45.497689062247,45.4976890622469,99.9999218432618
"5333",1.6,0,0,0.8,10,0.5,0.421637021355784,0.421637021355784,1.26491106406735,69.214061859491,69.214061859491,99.9999969649224
"5334",1.8,0,0,0.8,10,0.5,0.52704627669473,0.52704627669473,1.3703203194063,86.7984282757759,86.7984282757759,99.9999999182096
"5335",2,0,0,0.8,10,0.5,0.632455532033677,0.632455532033676,1.47572957474524,95.8338575994181,95.833857599418,99.999999998475
"5336",0,0.2,0,0.8,10,0.5,0.316227766016838,0.52704627669473,0.316227766016838,45.4976890622469,86.7984282757758,45.4976890622469
"5337",0.2,0.2,0,0.8,10,0.5,0.210818510677892,0.421637021355784,0.421637021355784,23.3814772917958,69.214061859491,69.214061859491
"5338",0.4,0.2,0,0.8,10,0.5,0.105409255338946,0.316227766016838,0.52704627669473,9.44388512559688,45.497689062247,86.7984282757758
"5339",0.6,0.2,0,0.8,10,0.5,0,0.210818510677892,0.632455532033676,5,23.3814772917958,95.8338575994181
"5340",0.8,0.2,0,0.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372622,9.44388512559688,9.44388512559688,99.0520776507534
"5341",1,0.2,0,0.8,10,0.5,0.210818510677892,0,0.843274042711568,23.3814772917958,5,99.8465715863566
"5342",1.2,0.2,0,0.8,10,0.5,0.316227766016838,0.105409255338946,0.948683298050514,45.497689062247,9.44388512559687,99.9824909814139
"5343",1.4,0.2,0,0.8,10,0.5,0.421637021355784,0.210818510677892,1.05409255338946,69.214061859491,23.3814772917958,99.9985996996167
"5344",1.6,0.2,0,0.8,10,0.5,0.527046276694731,0.316227766016838,1.15950180872841,86.7984282757759,45.4976890622469,99.9999218432618
"5345",1.8,0.2,0,0.8,10,0.5,0.632455532033676,0.421637021355784,1.26491106406735,95.8338575994181,69.214061859491,99.9999969649224
"5346",2,0.2,0,0.8,10,0.5,0.737864787372622,0.52704627669473,1.3703203194063,99.0520776507534,86.7984282757758,99.9999999182096
"5347",0,0.4,0,0.8,10,0.5,0.210818510677892,0.632455532033676,0.210818510677892,23.3814772917958,95.8338575994181,23.3814772917958
"5348",0.2,0.4,0,0.8,10,0.5,0.105409255338946,0.52704627669473,0.316227766016838,9.44388512559688,86.7984282757759,45.4976890622469
"5349",0.4,0.4,0,0.8,10,0.5,0,0.421637021355784,0.421637021355784,5,69.214061859491,69.214061859491
"5350",0.6,0.4,0,0.8,10,0.5,0.105409255338946,0.316227766016838,0.52704627669473,9.44388512559688,45.4976890622469,86.7984282757759
"5351",0.8,0.4,0,0.8,10,0.5,0.210818510677892,0.210818510677892,0.632455532033676,23.3814772917958,23.3814772917958,95.8338575994181
"5352",1,0.4,0,0.8,10,0.5,0.316227766016838,0.105409255338946,0.737864787372621,45.497689062247,9.44388512559688,99.0520776507534
"5353",1.2,0.4,0,0.8,10,0.5,0.421637021355784,0,0.843274042711568,69.214061859491,5,99.8465715863566
"5354",1.4,0.4,0,0.8,10,0.5,0.52704627669473,0.105409255338946,0.948683298050514,86.7984282757759,9.44388512559688,99.9824909814139
"5355",1.6,0.4,0,0.8,10,0.5,0.632455532033676,0.210818510677892,1.05409255338946,95.8338575994181,23.3814772917958,99.9985996996167
"5356",1.8,0.4,0,0.8,10,0.5,0.737864787372622,0.316227766016837,1.15950180872841,99.0520776507534,45.4976890622467,99.9999218432618
"5357",2,0.4,0,0.8,10,0.5,0.843274042711568,0.421637021355784,1.26491106406735,99.8465715863566,69.214061859491,99.9999969649224
"5358",0,0.6,0,0.8,10,0.5,0.105409255338946,0.737864787372621,0.105409255338946,9.44388512559688,99.0520776507534,9.44388512559688
"5359",0.2,0.6,0,0.8,10,0.5,0,0.632455532033677,0.210818510677892,5,95.8338575994181,23.3814772917957
"5360",0.4,0.6,0,0.8,10,0.5,0.105409255338946,0.52704627669473,0.316227766016838,9.44388512559687,86.7984282757759,45.4976890622468
"5361",0.6,0.6,0,0.8,10,0.5,0.210818510677892,0.421637021355784,0.421637021355784,23.3814772917958,69.214061859491,69.214061859491
"5362",0.8,0.6,0,0.8,10,0.5,0.316227766016838,0.316227766016838,0.52704627669473,45.4976890622469,45.4976890622469,86.7984282757759
"5363",1,0.6,0,0.8,10,0.5,0.421637021355784,0.210818510677892,0.632455532033676,69.214061859491,23.3814772917958,95.8338575994181
"5364",1.2,0.6,0,0.8,10,0.5,0.52704627669473,0.105409255338946,0.737864787372622,86.7984282757759,9.44388512559687,99.0520776507534
"5365",1.4,0.6,0,0.8,10,0.5,0.632455532033676,0,0.843274042711568,95.8338575994181,5,99.8465715863566
"5366",1.6,0.6,0,0.8,10,0.5,0.737864787372622,0.105409255338946,0.948683298050514,99.0520776507534,9.44388512559687,99.9824909814139
"5367",1.8,0.6,0,0.8,10,0.5,0.843274042711568,0.210818510677892,1.05409255338946,99.8465715863566,23.3814772917957,99.9985996996167
"5368",2,0.6,0,0.8,10,0.5,0.948683298050514,0.316227766016838,1.15950180872841,99.9824909814139,45.4976890622468,99.9999218432618
"5369",0,0.8,0,0.8,10,0.5,0,0.843274042711568,0,5,99.8465715863566,5
"5370",0.2,0.8,0,0.8,10,0.5,0.105409255338946,0.737864787372622,0.105409255338946,9.44388512559688,99.0520776507534,9.44388512559688
"5371",0.4,0.8,0,0.8,10,0.5,0.210818510677892,0.632455532033676,0.210818510677892,23.3814772917958,95.833857599418,23.3814772917958
"5372",0.6,0.8,0,0.8,10,0.5,0.316227766016838,0.52704627669473,0.316227766016838,45.4976890622469,86.7984282757758,45.497689062247
"5373",0.8,0.8,0,0.8,10,0.5,0.421637021355784,0.421637021355784,0.421637021355784,69.214061859491,69.214061859491,69.214061859491
"5374",1,0.8,0,0.8,10,0.5,0.527046276694729,0.316227766016838,0.52704627669473,86.7984282757758,45.4976890622469,86.7984282757758
"5375",1.2,0.8,0,0.8,10,0.5,0.632455532033676,0.210818510677892,0.632455532033676,95.8338575994181,23.3814772917958,95.8338575994181
"5376",1.4,0.8,0,0.8,10,0.5,0.737864787372622,0.105409255338946,0.737864787372622,99.0520776507534,9.44388512559688,99.0520776507534
"5377",1.6,0.8,0,0.8,10,0.5,0.843274042711568,0,0.843274042711568,99.8465715863566,5,99.8465715863566
"5378",1.8,0.8,0,0.8,10,0.5,0.948683298050515,0.105409255338946,0.948683298050514,99.9824909814139,9.44388512559688,99.9824909814139
"5379",2,0.8,0,0.8,10,0.5,1.05409255338946,0.210818510677892,1.05409255338946,99.9985996996167,23.3814772917958,99.9985996996167
"5380",0,1,0,0.8,10,0.5,0.105409255338946,0.948683298050514,0.105409255338946,9.44388512559688,99.9824909814139,9.44388512559688
"5381",0.2,1,0,0.8,10,0.5,0.210818510677892,0.843274042711568,0,23.3814772917958,99.8465715863566,5
"5382",0.4,1,0,0.8,10,0.5,0.316227766016838,0.737864787372622,0.105409255338946,45.4976890622469,99.0520776507534,9.44388512559688
"5383",0.6,1,0,0.8,10,0.5,0.421637021355784,0.632455532033676,0.210818510677892,69.214061859491,95.8338575994181,23.3814772917958
"5384",0.8,1,0,0.8,10,0.5,0.52704627669473,0.52704627669473,0.316227766016838,86.7984282757759,86.7984282757759,45.4976890622469
"5385",1,1,0,0.8,10,0.5,0.632455532033676,0.421637021355784,0.421637021355784,95.8338575994181,69.214061859491,69.214061859491
"5386",1.2,1,0,0.8,10,0.5,0.737864787372622,0.316227766016838,0.52704627669473,99.0520776507534,45.4976890622469,86.7984282757758
"5387",1.4,1,0,0.8,10,0.5,0.843274042711568,0.210818510677892,0.632455532033676,99.8465715863566,23.3814772917958,95.8338575994181
"5388",1.6,1,0,0.8,10,0.5,0.948683298050514,0.105409255338946,0.737864787372622,99.9824909814139,9.44388512559688,99.0520776507534
"5389",1.8,1,0,0.8,10,0.5,1.05409255338946,0,0.843274042711568,99.9985996996167,5,99.8465715863566
"5390",2,1,0,0.8,10,0.5,1.15950180872841,0.105409255338946,0.948683298050514,99.9999218432618,9.44388512559687,99.9824909814139
"5391",0,1.2,0,0.8,10,0.5,0.210818510677892,1.05409255338946,0.210818510677892,23.3814772917957,99.9985996996167,23.3814772917958
"5392",0.2,1.2,0,0.8,10,0.5,0.316227766016838,0.948683298050514,0.105409255338946,45.4976890622469,99.9824909814139,9.44388512559687
"5393",0.4,1.2,0,0.8,10,0.5,0.421637021355784,0.843274042711568,0,69.214061859491,99.8465715863566,5
"5394",0.6,1.2,0,0.8,10,0.5,0.52704627669473,0.737864787372622,0.105409255338946,86.7984282757758,99.0520776507534,9.44388512559688
"5395",0.8,1.2,0,0.8,10,0.5,0.632455532033676,0.632455532033676,0.210818510677892,95.833857599418,95.8338575994181,23.3814772917957
"5396",1,1.2,0,0.8,10,0.5,0.737864787372622,0.52704627669473,0.316227766016838,99.0520776507534,86.7984282757759,45.4976890622469
"5397",1.2,1.2,0,0.8,10,0.5,0.843274042711569,0.421637021355784,0.421637021355784,99.8465715863566,69.2140618594909,69.214061859491
"5398",1.4,1.2,0,0.8,10,0.5,0.948683298050514,0.316227766016838,0.52704627669473,99.9824909814139,45.497689062247,86.7984282757758
"5399",1.6,1.2,0,0.8,10,0.5,1.05409255338946,0.210818510677892,0.632455532033676,99.9985996996167,23.3814772917958,95.833857599418
"5400",1.8,1.2,0,0.8,10,0.5,1.15950180872841,0.105409255338946,0.737864787372622,99.9999218432618,9.44388512559687,99.0520776507534
"5401",2,1.2,0,0.8,10,0.5,1.26491106406735,0,0.843274042711568,99.9999969649224,5,99.8465715863566
"5402",0,1.4,0,0.8,10,0.5,0.316227766016838,1.15950180872841,0.316227766016838,45.4976890622468,99.9999218432618,45.4976890622469
"5403",0.2,1.4,0,0.8,10,0.5,0.421637021355784,1.05409255338946,0.210818510677892,69.214061859491,99.9985996996167,23.3814772917958
"5404",0.4,1.4,0,0.8,10,0.5,0.52704627669473,0.948683298050514,0.105409255338946,86.7984282757758,99.9824909814139,9.44388512559688
"5405",0.6,1.4,0,0.8,10,0.5,0.632455532033676,0.843274042711568,0,95.833857599418,99.8465715863566,5
"5406",0.8,1.4,0,0.8,10,0.5,0.737864787372622,0.737864787372622,0.105409255338946,99.0520776507534,99.0520776507534,9.44388512559688
"5407",1,1.4,0,0.8,10,0.5,0.843274042711568,0.632455532033676,0.210818510677892,99.8465715863566,95.8338575994181,23.3814772917958
"5408",1.2,1.4,0,0.8,10,0.5,0.948683298050514,0.52704627669473,0.316227766016838,99.9824909814139,86.7984282757758,45.4976890622469
"5409",1.4,1.4,0,0.8,10,0.5,1.05409255338946,0.421637021355784,0.421637021355784,99.9985996996167,69.214061859491,69.214061859491
"5410",1.6,1.4,0,0.8,10,0.5,1.15950180872841,0.316227766016838,0.52704627669473,99.9999218432618,45.4976890622469,86.7984282757759
"5411",1.8,1.4,0,0.8,10,0.5,1.26491106406735,0.210818510677893,0.632455532033676,99.9999969649224,23.3814772917959,95.833857599418
"5412",2,1.4,0,0.8,10,0.5,1.3703203194063,0.105409255338946,0.737864787372622,99.9999999182096,9.44388512559688,99.0520776507534
"5413",0,1.6,0,0.8,10,0.5,0.421637021355784,1.26491106406735,0.421637021355784,69.214061859491,99.9999969649224,69.214061859491
"5414",0.2,1.6,0,0.8,10,0.5,0.52704627669473,1.15950180872841,0.316227766016838,86.7984282757758,99.9999218432618,45.4976890622469
"5415",0.4,1.6,0,0.8,10,0.5,0.632455532033676,1.05409255338946,0.210818510677892,95.833857599418,99.9985996996167,23.3814772917958
"5416",0.6,1.6,0,0.8,10,0.5,0.737864787372622,0.948683298050514,0.105409255338946,99.0520776507534,99.9824909814139,9.44388512559688
"5417",0.8,1.6,0,0.8,10,0.5,0.843274042711568,0.843274042711568,0,99.8465715863566,99.8465715863566,5
"5418",1,1.6,0,0.8,10,0.5,0.948683298050514,0.737864787372622,0.105409255338946,99.9824909814139,99.0520776507534,9.44388512559688
"5419",1.2,1.6,0,0.8,10,0.5,1.05409255338946,0.632455532033676,0.210818510677892,99.9985996996167,95.8338575994181,23.3814772917958
"5420",1.4,1.6,0,0.8,10,0.5,1.15950180872841,0.52704627669473,0.316227766016838,99.9999218432618,86.7984282757758,45.4976890622469
"5421",1.6,1.6,0,0.8,10,0.5,1.26491106406735,0.421637021355784,0.421637021355784,99.9999969649224,69.214061859491,69.214061859491
"5422",1.8,1.6,0,0.8,10,0.5,1.3703203194063,0.316227766016838,0.52704627669473,99.9999999182096,45.4976890622469,86.7984282757758
"5423",2,1.6,0,0.8,10,0.5,1.47572957474524,0.210818510677892,0.632455532033676,99.999999998475,23.3814772917958,95.833857599418
"5424",0,1.8,0,0.8,10,0.5,0.52704627669473,1.3703203194063,0.52704627669473,86.7984282757758,99.9999999182096,86.7984282757758
"5425",0.2,1.8,0,0.8,10,0.5,0.632455532033676,1.26491106406735,0.421637021355784,95.833857599418,99.9999969649224,69.214061859491
"5426",0.4,1.8,0,0.8,10,0.5,0.737864787372622,1.15950180872841,0.316227766016838,99.0520776507534,99.9999218432618,45.4976890622468
"5427",0.6,1.8,0,0.8,10,0.5,0.843274042711568,1.05409255338946,0.210818510677892,99.8465715863566,99.9985996996167,23.3814772917957
"5428",0.8,1.8,0,0.8,10,0.5,0.948683298050513,0.948683298050514,0.105409255338946,99.9824909814139,99.9824909814139,9.44388512559688
"5429",1,1.8,0,0.8,10,0.5,1.05409255338946,0.843274042711568,0,99.9985996996167,99.8465715863566,5
"5430",1.2,1.8,0,0.8,10,0.5,1.15950180872841,0.737864787372622,0.105409255338946,99.9999218432618,99.0520776507534,9.44388512559688
"5431",1.4,1.8,0,0.8,10,0.5,1.26491106406735,0.632455532033676,0.210818510677892,99.9999969649224,95.833857599418,23.3814772917958
"5432",1.6,1.8,0,0.8,10,0.5,1.3703203194063,0.52704627669473,0.316227766016838,99.9999999182096,86.7984282757759,45.4976890622469
"5433",1.8,1.8,0,0.8,10,0.5,1.47572957474524,0.421637021355784,0.421637021355784,99.999999998475,69.214061859491,69.214061859491
"5434",2,1.8,0,0.8,10,0.5,1.58113883008419,0.316227766016838,0.52704627669473,99.9999999999804,45.4976890622469,86.7984282757759
"5435",0,2,0,0.8,10,0.5,0.632455532033675,1.47572957474524,0.632455532033676,95.833857599418,99.999999998475,95.8338575994181
"5436",0.2,2,0,0.8,10,0.5,0.737864787372622,1.3703203194063,0.52704627669473,99.0520776507534,99.9999999182096,86.7984282757759
"5437",0.4,2,0,0.8,10,0.5,0.843274042711568,1.26491106406735,0.421637021355784,99.8465715863566,99.9999969649224,69.214061859491
"5438",0.6,2,0,0.8,10,0.5,0.948683298050514,1.15950180872841,0.316227766016838,99.9824909814139,99.9999218432618,45.4976890622469
"5439",0.8,2,0,0.8,10,0.5,1.05409255338946,1.05409255338946,0.210818510677892,99.9985996996167,99.9985996996167,23.3814772917957
"5440",1,2,0,0.8,10,0.5,1.15950180872841,0.948683298050513,0.105409255338946,99.9999218432618,99.9824909814139,9.44388512559687
"5441",1.2,2,0,0.8,10,0.5,1.26491106406735,0.843274042711568,0,99.9999969649224,99.8465715863566,5
"5442",1.4,2,0,0.8,10,0.5,1.3703203194063,0.737864787372622,0.105409255338946,99.9999999182096,99.0520776507534,9.44388512559688
"5443",1.6,2,0,0.8,10,0.5,1.47572957474524,0.632455532033676,0.210818510677892,99.999999998475,95.833857599418,23.3814772917957
"5444",1.8,2,0,0.8,10,0.5,1.58113883008419,0.52704627669473,0.316227766016838,99.9999999999804,86.7984282757759,45.4976890622468
"5445",2,2,0,0.8,10,0.5,1.68654808542314,0.421637021355784,0.421637021355784,99.9999999999998,69.214061859491,69.214061859491
"5446",0,0,0.2,0.8,10,0.5,0.52704627669473,0.316227766016838,0.316227766016838,86.7984282757758,45.497689062247,45.4976890622469
"5447",0.2,0,0.2,0.8,10,0.5,0.421637021355784,0.210818510677892,0.421637021355784,69.214061859491,23.3814772917958,69.214061859491
"5448",0.4,0,0.2,0.8,10,0.5,0.316227766016838,0.105409255338946,0.52704627669473,45.4976890622469,9.44388512559688,86.7984282757759
"5449",0.6,0,0.2,0.8,10,0.5,0.210818510677892,0,0.632455532033676,23.3814772917957,5,95.833857599418
"5450",0.8,0,0.2,0.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372622,9.44388512559687,9.44388512559687,99.0520776507534
"5451",1,0,0.2,0.8,10,0.5,0,0.210818510677892,0.843274042711568,5,23.3814772917957,99.8465715863566
"5452",1.2,0,0.2,0.8,10,0.5,0.105409255338947,0.316227766016838,0.948683298050514,9.44388512559695,45.4976890622468,99.9824909814139
"5453",1.4,0,0.2,0.8,10,0.5,0.210818510677892,0.421637021355784,1.05409255338946,23.3814772917959,69.2140618594909,99.9985996996167
"5454",1.6,0,0.2,0.8,10,0.5,0.316227766016838,0.52704627669473,1.15950180872841,45.4976890622469,86.7984282757758,99.9999218432618
"5455",1.8,0,0.2,0.8,10,0.5,0.421637021355785,0.632455532033676,1.26491106406735,69.2140618594912,95.833857599418,99.9999969649224
"5456",2,0,0.2,0.8,10,0.5,0.52704627669473,0.737864787372622,1.3703203194063,86.7984282757759,99.0520776507534,99.9999999182096
"5457",0,0.2,0.2,0.8,10,0.5,0.421637021355784,0.421637021355784,0.210818510677892,69.214061859491,69.214061859491,23.3814772917958
"5458",0.2,0.2,0.2,0.8,10,0.5,0.316227766016838,0.316227766016838,0.316227766016838,45.4976890622469,45.4976890622469,45.4976890622469
"5459",0.4,0.2,0.2,0.8,10,0.5,0.210818510677892,0.210818510677892,0.421637021355784,23.3814772917958,23.3814772917958,69.214061859491
"5460",0.6,0.2,0.2,0.8,10,0.5,0.105409255338946,0.105409255338946,0.52704627669473,9.44388512559688,9.44388512559688,86.7984282757759
"5461",0.8,0.2,0.2,0.8,10,0.5,0,0,0.632455532033676,5,5,95.833857599418
"5462",1,0.2,0.2,0.8,10,0.5,0.105409255338946,0.105409255338946,0.737864787372622,9.44388512559688,9.44388512559688,99.0520776507534
"5463",1.2,0.2,0.2,0.8,10,0.5,0.210818510677892,0.210818510677892,0.843274042711568,23.3814772917958,23.3814772917958,99.8465715863566
"5464",1.4,0.2,0.2,0.8,10,0.5,0.316227766016838,0.316227766016838,0.948683298050514,45.497689062247,45.4976890622469,99.9824909814139
"5465",1.6,0.2,0.2,0.8,10,0.5,0.421637021355784,0.421637021355784,1.05409255338946,69.214061859491,69.2140618594909,99.9985996996167
"5466",1.8,0.2,0.2,0.8,10,0.5,0.52704627669473,0.52704627669473,1.15950180872841,86.7984282757759,86.7984282757758,99.9999218432618
"5467",2,0.2,0.2,0.8,10,0.5,0.632455532033676,0.632455532033675,1.26491106406735,95.8338575994181,95.833857599418,99.9999969649224
"5468",0,0.4,0.2,0.8,10,0.5,0.316227766016838,0.52704627669473,0.105409255338946,45.4976890622469,86.7984282757758,9.44388512559688
"5469",0.2,0.4,0.2,0.8,10,0.5,0.210818510677892,0.421637021355784,0.210818510677892,23.3814772917958,69.214061859491,23.3814772917958
"5470",0.4,0.4,0.2,0.8,10,0.5,0.105409255338946,0.316227766016838,0.316227766016838,9.44388512559687,45.4976890622469,45.4976890622469
"5471",0.6,0.4,0.2,0.8,10,0.5,0,0.210818510677892,0.421637021355784,5,23.3814772917958,69.214061859491
"5472",0.8,0.4,0.2,0.8,10,0.5,0.105409255338946,0.105409255338946,0.52704627669473,9.44388512559687,9.44388512559687,86.7984282757759
"5473",1,0.4,0.2,0.8,10,0.5,0.210818510677892,0,0.632455532033676,23.3814772917958,5,95.833857599418
"5474",1.2,0.4,0.2,0.8,10,0.5,0.316227766016838,0.105409255338946,0.737864787372622,45.497689062247,9.44388512559688,99.0520776507534
"5475",1.4,0.4,0.2,0.8,10,0.5,0.421637021355784,0.210818510677892,0.843274042711568,69.214061859491,23.3814772917958,99.8465715863566
"5476",1.6,0.4,0.2,0.8,10,0.5,0.527046276694731,0.316227766016838,0.948683298050514,86.7984282757759,45.497689062247,99.9824909814139
"5477",1.8,0.4,0.2,0.8,10,0.5,0.632455532033676,0.421637021355784,1.05409255338946,95.8338575994181,69.214061859491,99.9985996996167
"5478",2,0.4,0.2,0.8,10,0.5,0.737864787372622,0.52704627669473,1.15950180872841,99.0520776507534,86.7984282757758,99.9999218432618
"5479",0,0.6,0.2,0.8,10,0.5,0.210818510677892,0.632455532033676,0,23.3814772917958,95.833857599418,5
"5480",0.2,0.6,0.2,0.8,10,0.5,0.105409255338946,0.52704627669473,0.105409255338946,9.44388512559688,86.7984282757758,9.44388512559688
"5481",0.4,0.6,0.2,0.8,10,0.5,0,0.421637021355784,0.210818510677892,5,69.214061859491,23.3814772917958
"5482",0.6,0.6,0.2,0.8,10,0.5,0.105409255338946,0.316227766016838,0.316227766016838,9.44388512559687,45.4976890622469,45.4976890622469
"5483",0.8,0.6,0.2,0.8,10,0.5,0.210818510677892,0.210818510677892,0.421637021355784,23.3814772917958,23.3814772917958,69.214061859491
"5484",1,0.6,0.2,0.8,10,0.5,0.316227766016838,0.105409255338946,0.52704627669473,45.497689062247,9.44388512559688,86.7984282757758
"5485",1.2,0.6,0.2,0.8,10,0.5,0.421637021355784,0,0.632455532033676,69.214061859491,5,95.8338575994181
"5486",1.4,0.6,0.2,0.8,10,0.5,0.52704627669473,0.105409255338946,0.737864787372622,86.7984282757759,9.44388512559688,99.0520776507534
"5487",1.6,0.6,0.2,0.8,10,0.5,0.632455532033676,0.210818510677892,0.843274042711568,95.8338575994181,23.3814772917958,99.8465715863566
"5488",1.8,0.6,0.2,0.8,10,0.5,0.737864787372622,0.316227766016838,0.948683298050514,99.0520776507534,45.4976890622469,99.9824909814139
"5489",2,0.6,0.2,0.8,10,0.5,0.843274042711568,0.421637021355784,1.05409255338946,99.8465715863566,69.214061859491,99.9985996996167
"5490",0,0.8,0.2,0.8,10,0.5,0.105409255338946,0.737864787372622,0.105409255338946,9.44388512559688,99.0520776507534,9.44388512559688
"5491",0.2,0.8,0.2,0.8,10,0.5,0,0.632455532033676,0,5,95.833857599418,5
"5492",0.4,0.8,0.2,0.8,10,0.5,0.105409255338946,0.52704627669473,0.105409255338946,9.44388512559688,86.7984282757759,9.44388512559688
"5493",0.6,0.8,0.2,0.8,10,0.5,0.210818510677892,0.421637021355784,0.210818510677892,23.3814772917958,69.214061859491,23.3814772917958
"5494",0.8,0.8,0.2,0.8,10,0.5,0.316227766016838,0.316227766016838,0.316227766016838,45.4976890622469,45.4976890622469,45.4976890622469
"5495",1,0.8,0.2,0.8,10,0.5,0.421637021355784,0.210818510677892,0.421637021355784,69.214061859491,23.3814772917958,69.214061859491
"5496",1.2,0.8,0.2,0.8,10,0.5,0.52704627669473,0.105409255338946,0.52704627669473,86.7984282757759,9.44388512559688,86.7984282757758
"5497",1.4,0.8,0.2,0.8,10,0.5,0.632455532033676,0,0.632455532033676,95.8338575994181,5,95.8338575994181
"5498",1.6,0.8,0.2,0.8,10,0.5,0.737864787372622,0.105409255338946,0.737864787372622,99.0520776507534,9.44388512559688,99.0520776507534
"5499",1.8,0.8,0.2,0.8,10,0.5,0.843274042711568,0.210818510677892,0.843274042711568,99.8465715863566,23.3814772917958,99.8465715863566
"5500",2,0.8,0.2,0.8,10,0.5,0.948683298050514,0.316227766016838,0.948683298050514,99.9824909814139,45.497689062247,99.9824909814139
"5501",0,1,0.2,0.8,10,0.5,0,0.843274042711568,0.210818510677892,5,99.8465715863566,23.3814772917958
"5502",0.2,1,0.2,0.8,10,0.5,0.105409255338946,0.737864787372622,0.105409255338946,9.44388512559688,99.0520776507534,9.44388512559688
"5503",0.4,1,0.2,0.8,10,0.5,0.210818510677892,0.632455532033676,0,23.3814772917958,95.8338575994181,5
"5504",0.6,1,0.2,0.8,10,0.5,0.316227766016838,0.52704627669473,0.105409255338946,45.4976890622468,86.7984282757759,9.44388512559687
"5505",0.8,1,0.2,0.8,10,0.5,0.421637021355784,0.421637021355784,0.210818510677892,69.214061859491,69.214061859491,23.3814772917958
"5506",1,1,0.2,0.8,10,0.5,0.52704627669473,0.316227766016838,0.316227766016838,86.7984282757759,45.4976890622469,45.4976890622469
"5507",1.2,1,0.2,0.8,10,0.5,0.632455532033676,0.210818510677892,0.421637021355784,95.8338575994181,23.3814772917957,69.214061859491
"5508",1.4,1,0.2,0.8,10,0.5,0.737864787372622,0.105409255338946,0.52704627669473,99.0520776507534,9.44388512559687,86.7984282757759
"5509",1.6,1,0.2,0.8,10,0.5,0.843274042711568,0,0.632455532033676,99.8465715863566,5,95.8338575994181
"5510",1.8,1,0.2,0.8,10,0.5,0.948683298050514,0.105409255338946,0.737864787372622,99.9824909814139,9.44388512559687,99.0520776507534
"5511",2,1,0.2,0.8,10,0.5,1.05409255338946,0.210818510677892,0.843274042711568,99.9985996996167,23.3814772917958,99.8465715863566
"5512",0,1.2,0.2,0.8,10,0.5,0.105409255338946,0.948683298050514,0.316227766016838,9.44388512559688,99.9824909814139,45.497689062247
"5513",0.2,1.2,0.2,0.8,10,0.5,0.210818510677892,0.843274042711568,0.210818510677892,23.3814772917958,99.8465715863566,23.3814772917958
"5514",0.4,1.2,0.2,0.8,10,0.5,0.316227766016838,0.737864787372622,0.105409255338946,45.4976890622469,99.0520776507534,9.44388512559687
"5515",0.6,1.2,0.2,0.8,10,0.5,0.421637021355784,0.632455532033676,0,69.214061859491,95.8338575994181,5
"5516",0.8,1.2,0.2,0.8,10,0.5,0.527046276694729,0.52704627669473,0.105409255338946,86.7984282757758,86.7984282757759,9.44388512559688
"5517",1,1.2,0.2,0.8,10,0.5,0.632455532033676,0.421637021355784,0.210818510677892,95.8338575994181,69.214061859491,23.3814772917958
"5518",1.2,1.2,0.2,0.8,10,0.5,0.737864787372622,0.316227766016838,0.316227766016838,99.0520776507534,45.4976890622469,45.4976890622469
